clip_id,minADE,parquet_index
15d66fe3-2d8c-4e48-a10f-ce02f3a4d1ac,1.5250201,357
1742f2a4-88d2-4aaf-a474-fb7b755d8ea6,1.0957148,358
1b1d89de-ba03-4106-a267-f9025e91c132,4.038434,359
1cb323ce-ed10-4fba-a61e-e523e5b93ab2,0.5559524,360
1cc7cfbc-7530-449b-8c0a-0efad9f23617,3.6515157,361
1d91de7f-af33-491e-ba1d-5ccd4bbe0371,8.10223,362
1f0d5d9e-c23e-4079-ad48-08b5c62ae09c,3.2912712,363
1fce2e1f-0563-42f4-84ab-60c76a85d844,4.5924425,364
265f9e6b-d973-4778-b467-fe53f8e5c093,2.184522,365
2669c4bb-dedd-4c24-ae65-98442786701d,4.621119,366
297a25ec-1d7a-4830-abec-886f6a6e221e,4.486034,367
2c0489a8-0fb7-4764-8053-2349de09b2f3,4.047041,368
2c2aa0dd-c0c9-46d9-9830-294fcd9ec114,9.2354355,369
2e7023ca-2905-4b80-8a9e-ceb501d35ef6,1.741225,370
2e760a4b-98a8-44a3-a5c7-9a0462cc9f6d,3.9077883,371
31f936da-29aa-4e33-84d5-bd2aae30cd27,1.4797714,372
32ad1a3a-c407-4cd3-afd8-243315e5f37a,3.4603248,373
3388b175-ac48-4556-a7ac-cef73cfbd625,8.546501,374
345ff060-3d81-4db3-b94a-5f79b654f76d,4.356973,375
3c639120-9f50-42e8-ae83-1595c84eadec,1.9214102,376
4013d86f-43e5-4315-b2b7-6efa3839241d,4.5201955,377
47271bb3-d479-4800-9b4e-925545234626,0.7701899,378
4778908a-dee1-413c-a528-cbf98eee2546,4.682416,379
4c4de4a7-6264-4a61-be94-7804e8d4ed91,2.505711,380
4de1025a-acc2-45f1-9886-70625203563b,2.0101507,381
4f03d9af-bb01-4d15-a963-0e9d2af88892,4.305232,382
4ff9acda-dd62-42ff-8ac9-24bb4e0a2faf,2.331225,383
525b629a-e6bd-4f4a-b5e7-90abde6fe936,4.1228833,384
53c37909-1452-4dc2-afd2-8e07dc912108,4.6558647,385
55e26d7e-ad0d-4403-8385-7c695a79746b,1.87569,386
57d952d0-9610-44d4-8d6d-f13d8e87c7eb,0.7570392,387
58d8124f-c2a8-466f-8f6a-4a5b0ec0ff69,1.8729869,388
5946138f-c707-4109-912b-1081df0fd895,1.8162653,389
5a0a074b-2b1c-4210-98db-06ffc028b226,1.8989733,390
5b21da5a-dffe-4a4b-a2c0-df138c005cf2,3.3867126,391
5b2cb2dd-034b-4908-b5f5-a017f3b82b73,1.5965545,392
5bbe668e-ea76-428f-8e89-f547bd4bac09,1.3697728,393
60706199-67ae-4b13-9d64-db84cdff37ba,0.6195586,394
620d575e-1a99-4370-bf24-7aacba98c58e,2.2333446,395
